name,url,closing_date,fields
Nelson Mandela Bay Municipality Bursary South Africa 2024,https://www.zabursaries.co.za/government-bursaries-south-africa/nelson-mandela-bay-municipality-bursary/,31 January 2024 (at 16:00) (extension).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Newcastle Municipality Bursary South Africa 2023,https://www.zabursaries.co.za/government-bursaries-south-africa/newcastle-municipality-bursary/,27 January 2023.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
NFVF Bursary South Africa 2025,https://www.zabursaries.co.za/government-bursaries-south-africa/nfvf-bursary/,31 July 2024 (at 17:00).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Nkangala District Municipality Bursary South Africa 2025,https://www.zabursaries.co.za/government-bursaries-south-africa/nkangala-district-municipality-bursary/,31 October 2024 (at 16:00).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
North West Department of Health Bursary South Africa 2022 – 2023,https://www.zabursaries.co.za/government-bursaries-south-africa/north-west-department-of-health-bursary/,10 February 2022.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
"Northern Cape Dept of Transport, Safety & Liaison Bursary South Africa 2021 – 2022",https://www.zabursaries.co.za/government-bursaries-south-africa/northern-cape-dept-of-transport-safety-liaison-bursary/,14 October annually.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Northern Cape Provincial Government Bursary South Africa 2025,https://www.zabursaries.co.za/government-bursaries-south-africa/northern-cape-provincial-government-bursary/,8 November 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
NWPG Bursary South Africa 2022 – 2023,https://www.zabursaries.co.za/government-bursaries-south-africa/north-west-provincial-government-office-of-the-premier-bursary/,30 November 2022.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
O.R. Tambo District Municipality Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/government-bursaries-south-africa/o-r-tambo-district-municipality-bursary/,30 November 2018.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Okhahlamba Local Municipality Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/government-bursaries-south-africa/okhahlamba-local-municipality-bursary/,15 December 2017.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Oudtshoorn Municipality Bursary South Africa 2025,https://www.zabursaries.co.za/government-bursaries-south-africa/oudtshoorn-municipality-bursary/,15 November 2024 (at 12:00).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Overberg District Municipality Bursary South Africa 2023,https://www.zabursaries.co.za/government-bursaries-south-africa/overberg-district-municipality-bursary/,6 February 2023 (at 16:30).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Overstrand Municipality Bursary South Africa 2022 – 2023,https://www.zabursaries.co.za/government-bursaries-south-africa/overstrand-municipality-bursary/,12 November 2021 (at 15:00).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Polokwane Municipality Bursary South Africa 2025,https://www.zabursaries.co.za/government-bursaries-south-africa/city-of-polokwane-bursary/,15 November 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Prince Albert Municipality Bursary South Africa 2022 – 2023,https://www.zabursaries.co.za/government-bursaries-south-africa/prince-albert-municipality-bursary/,31 January 2022.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Ratlou Local Municipality Bursary South Africa 2022 – 2023,https://www.zabursaries.co.za/government-bursaries-south-africa/ratlou-local-municipality-bursary/,28 February 2022.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Ray Nkonyeni Municipality Bursary South Africa 2023,https://www.zabursaries.co.za/government-bursaries-south-africa/ray-nkonyeni-municipality-bursary/,31 January 2023.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Rustenburg Municipality Bursary South Africa 2025,https://www.zabursaries.co.za/government-bursaries-south-africa/rustenburg-municipality-bursary/,31 October 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
South African Forestry Company Limited (SAFCOL) Bursary South Africa 2022 – 2023,https://www.zabursaries.co.za/government-bursaries-south-africa/south-african-forestry-company-limited-safcol-bursary/,14 October 2022 (extension).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
